"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"428162f6-bc07-4702-a117-5686769fef57","Saronic","saronic.com","Series D","Manufacturer of unmanned surface vehicles intended to enhance maritime security and domain awareness. The company designs and builds naval hardware, software, and related artificial intelligence technologies into a single scalable, fully integrated platform, enabling the defense and surveillance sectors to achieve comprehensive operational capabilities.","Kleiner Perkins","Advent International,Alpha Partners,Notion,Auxilium Partners,Balyasny Asset Management L.P.,Bessemer Venture Partners,DFJ Growth,Founders Future,Franklin Templeton,ID8 Investments,Inertia Ventures,Kleiner Perkins,Opulentia,Scoop Ventures,Sparkwave Capital,Staged Ventures,Valor,Wyld.","8VC,Advent International,Alpha Partners,Andreessen Horowitz,Notion,Auxilium Partners,Balyasny Asset Management L.P.,Bessemer Venture Partners,Caffeinated,DFJ Growth,Elad Gil,Founders Future,Franklin Templeton,ID8 Investments,Inertia Ventures,IronArc Capital,Kleiner Perkins,Opulentia,Scoop Ventures,Sparkwave Capital,Staged Ventures,Valor,Wyld.","Access","Invested","2026-06-10T20:45:34Z","Watchlist,Qualified","Jesse Bloom","1750000000","9250000000","2026-03-27","Kimmy Scotti,Yusef Kassim,Frank Leone,Brian Smiga,Michelle Volz,Nicole Miller,roman@greatthings.org,Angelo Robles,Mussadiq Lakhani,Isabella Ricardo,ID8 Investments Holdings LLC,Jesse Bloom,John Borelli,Hannah Cho,Doug Lorenzen,isbaella@id8investments.com,Joseph Weintraub,Zakria Chandio,Adam Levinson,Oscar Varas Hiza,Rachel Sinamban,mussaddiq@id8investments.com,Sofia Islas,Sakib Jamal,Paige Schultz,Corporate Operations,adamadam@id8investments.com,David DellaPelle,TJ Katz,John Doyle,Ish Dugal,""Operations "",Investor Relations,owen@ironarcventures.com,Patrick Flynn,David Febrillet,Adam Valenta,Lindsey Breslauer","Dave Cascalenda","8vc.com,adventinternational.com,alphapartners.com,a16z.com,antifund.com,astrocap.xyz,auxilium.partners,bamelevate.com,bvp.com,caffeinated.com,dfjgrowth.com,eladgil.com,foundersfuture.com,franklinresources.com,greatthings.org,id8investments.com,inertia.vc,ironarcventures.com,kleinerperkins.com,opulentia.vc,scoopvc.com,sparkwavecap.com,staged.ventures,valorep.com,wyldvc.com"
"b9b76f8a-00b8-4b49-8d64-cca3e9407e6b","Polymarket","polymarket.com","Series D","Developer of an online prediction market platform designed for trading on the outcomes of real-world events. The company's platform facilitates the creation and trading of event-based contracts using blockchain infrastructure, incorporates real-time pricing based on market sentiment, supports decentralized transactions with transparent settlement processes, allows participation through digital wallets and provides publicly accessible data on probabilities and volumes, enabling individual traders, researchers and data-driven participants to assess event likelihoods and derive informational signals from aggregated market behavior.","ICE","Auxilium Partners,Blanck Capital,ID8 Investments,Inertia Ventures,ICE,Rosecliff Ventures,Sapir Wealth,Vinthera","Auxilium Partners,Blanck Capital,ID8 Investments,Inertia Ventures,ICE,Rosecliff Ventures,Sapir Wealth,Vinthera","Access","Invested","2026-06-11T13:48:44Z","Qualified","ID8 Investments","1000000000","9600000000","2026-03-27","Nicole Miller,roman@greatthings.org,Angelo Robles,Mussadiq Lakhani,Isabella Ricardo,ID8 Investments Holdings LLC,Jesse Bloom,John Borelli,Hannah Cho,Doug Lorenzen,isbaella@id8investments.com,Joseph Weintraub,Zakria Chandio,Adam Levinson,Oscar Varas Hiza,Rachel Sinamban,mussaddiq@id8investments.com,Sofia Islas,Sakib Jamal,Paige Schultz,Corporate Operations,adamadam@id8investments.com,David DellaPelle,TJ Katz,John Doyle,Luke Keating,Krish Mehta",,"auxilium.partners,blanckcapital.com,greatthings.org,id8investments.com,inertia.vc,ice.com,rosecliff.com,sapirwealth.com,vinthera.com"
"6a950d20-ffd1-4620-8916-2249c6dbd5f0","Rocketlane","rocketlane.com","Series C","Developer of a customer onboarding and project delivery platform designed to help teams collaborate and deliver projects with visibility and predictability. The company offers a unified workspace with shared plans, automated workflows, real-time dashboards, and client collaboration tools, enabling customer-facing teams to streamline implementation, increase delivery speed, and improve cross-team and client communication.","Insight Partners","Insight Partners","Insight Partners","No access","Qualified","2026-06-09T20:11:55Z","Watchlist","ID8 Investments","60000000",,"2026-03-25","Brad Fiedler",,"insightpartners.com"
"700fe9ce-242e-4e9a-8340-d81bc68afd81","Glimpse","tryglimpse.com","Series B","Developer of an automated deduction-handling platform designed to improve financial reconciliation workflows. The company's platform employs artificial intelligence to classify deductions, detect erroneous claims, manage dispute filings, and seamlessly integrate with accounting tools, enabling organizations to save time, reduce manual tasks, reclaim funds effectively, and maintain precise financial documentation through streamlined operations.","Andreessen Horowitz","Andreessen Horowitz","8VC,Andreessen Horowitz,Y Combinator","No access","Qualified","2026-06-09T20:11:56Z","Watchlist","ID8 Investments","35000000","138000000","2026-03-25","Kimmy Scotti,Michelle Volz",,"8vc.com,a16z.com,ycombinator.com"
"8169d2f3-c78a-4536-b1b0-1f4d09c76f7e","BNTO","bnto.com","Series B","Developer of a video-first online fashion e-commerce platform designed to provide apparel from fashionable brands and curated labels. The company's system provides travel and lifestyle products and thumb-stopping fashion brands and exclusively made-in-Italy labels supported with video-driven, AI-powered, confidence-inducing styling advice, enabling young customers to choose fashionable products and accessories that suit their style.","Notable Capital","Notable Capital","AI Fund,Basis Set Ventures,New Enterprise Associates,Notable Capital",,"Qualified","2026-06-09T20:11:55Z","Watchlist","ID8 Investments","22430000","136000000","2026-03-25",,,"aifund.ai,basisset.com,nea.com,notablecap.com"
"bbb8a631-8e7c-4885-99b0-ff51a67a8061","Granola","granola.ai","Series C","Developer of an artificial intelligence-based note-taking application designed to capture and enhance notes for people in back-to-back meetings. The company's application offers audio transcription, note enhancement based on user input, structured summaries, customizable templates, and calendar and workflow integration, enabling professionals and teams to document meetings and extract key insights with improved clarity and organization.","Index Ventures,Kleiner Perkins","Chemistry,Index Ventures,Kleiner Perkins,WNDR","Chemistry,Index Ventures,Kleiner Perkins,Lightspeed Venture Partners,Spark Capital,WNDR","Access","Qualified","2026-06-09T20:11:56Z","Watchlist","ID8 Investments","125000000","1500000000","2026-03-25",,,"chemistry.vc,indexventures.com,kleinerperkins.com,lsvp.com,nfdg.com,sparkcapital.com,wndr.vc"
"f169b030-6584-4aee-ad96-b934219a2b29","Qualified Health","qualifiedhealthai.com","Series B","Developer of a generative artificial intelligence infrastructure designed for evaluating, monitoring and interacting in healthcare applications. The company's software provides proprietary evaluation techniques, human-AI synergy, end-to-end lifecycle management, agent-based model-agnostic technology stack and more, enabling healthcare institutions to overcome pressing administrative and clinical issues.","New Enterprise Associates","Anthropic,Cathay Capital,Cathay Innovation,GreatPoint Ventures,Menlo Ventures,Transformation Capital","Anthropic,Cathay Capital,Cathay Innovation,Flare Capital Partners,Frist Cressey Ventures,GreatPoint Ventures,Healthier Capital,Intermountain Ventures,Menlo Ventures,New Enterprise Associates,SignalFire,Town Hall Ventures,Transformation Capital",,"Pipeline","2026-06-19T18:27:54Z","Watchlist,Qualified,Round Live","ID8 Investments","125000000",,"2026-03-25","Shimali Puri,Jayni Shah",,"anthropic.com,cathaycapital.com,cathayinnovation.com,flarecapital.com,fcventures.com,gpv.com,healthiercapital.com,intermountainventures.com,menlovc.com,nea.com,signalfire.com,townhallventures.com,transformcap.com"
"40b2efff-f9df-4b68-a36c-a1e1c3aa3565","Xona","xonaspace.com","Series C","Developer of space systems designed for the smart transportation and infrastructure industries. The company's systems include a constellation of low-cost, low-earth orbiting satellites to offer higher availability and location precision, enabling businesses to have navigation for autonomous vehicles, unmanned aerial vehicles, mobile robotics, and other location-critical applications.",,"Hexagon AB,IconiQ,Raptor Group,Samsung Next,Woven Capital,ICONIQ Capital","Craft Ventures,Hexagon AB,IconiQ,NGP Capital,Raptor Group,Samsung Next,Woven Capital,ICONIQ Capital","No access","Qualified","2026-06-10T20:44:59Z","Watchlist,Qualified,Watchlist","ID8 Investments","170000000","787000000","2026-03-24","Bil Harmer,Morgan Dewalt,Jennifer Hart,Matthew Jacobson",,"axial.partners,craftventures.com,hexagon.com,iconiq.com,naturalcapital.com,ngpcap.com,raptorgroup.com,samsungnext.com,woven.vc,iconiqcapital.com"
"ac221272-4e61-457e-b965-49f294e184af","Doss","doss.com","Series B","Developer of enterprise operations software designed to manage and automate core business processes across finance, supply chain, and data management.
The company's platform integrates inventory tracking, procurement, order processing, accounting, data storage, workflow configuration, analytics, automation, and system integrations within a single configurable environment, enabling manufacturing, distribution, consumer goods, and operationally complex mid-market enterprises to centralize data, adapt processes quickly, improve visibility across operations, reduce manual effort, and support scalable growth without additional operational overhead.","Madrona,Premji Invest","Commerce Ventures,General Catalyst,Greyhound Capital,Mintaka Ventures,Premji Invest,Pathlight Ventures","Commerce Ventures,Contrary,General Catalyst,Greyhound Capital,Madrona,Mintaka Ventures,Premji Invest,Theory Ventures,Pathlight Ventures","No access","Qualified","2026-06-09T20:11:57Z","Watchlist","ID8 Investments","55000000",,"2026-03-24","charley@exponentcap.co,Mahdi Raza",,"commerce.vc,contrary.com,generalcatalyst.com,greyhoundcapital.com,madrona.com,mintakaventures.com,pathlight.vc,in.premjiinvest.com,theoryvc.com,exponentcap.co"
"4762d30d-430b-4645-8ca6-49c99c1cdbfa","Earendil Labs","earendil.bio","Series C","Developer of an artificial intelligence scientific computing platform intended for biotechnology firms, pharmaceutical companies, and research institutions. The company develops an AI drug development platform and a high-throughput antibody engineering experiment platform, thereby enabling scientific teams to decode complex protein interactions and design innovative treatments.",,"金维他,Dimension Capital Management,DST Global,INCE Capital","金维他,Dimension Capital Management,DST Global,INCE Capital",,"Qualified","2026-06-09T20:11:57Z","Watchlist","ID8 Investments","787000000",,"2026-03-20",,,"21vita.com,dimensioncapital.com,dst-global.com,hmcap.my,incecap.com,luminousvc.com"
"284692dd-edac-488f-8b58-f3cb50bf91cb","Turquoise Health","turquoise.health","Series C","Provider of healthcare information services intended to reduce the cost and complexity of healthcare by simplifying administration. The company's platform lets users browse and compare prices of the elective services offered by hospitals, price comparison between insurance services, and the option to browse by the procedure and provider, enabling individuals to save money on elective treatments by comparing prices and healthcare organizations and professionals to drive volume for both cash-paying and insured patients.","Oak HC/FT","Oak HC/FT","Adams Street Partners,Andreessen Horowitz,Oak HC/FT","No access","Qualified","2026-06-09T20:06:35Z","Watchlist","ID8 Investments","40000000","315000000","2026-03-17","Michelle Volz",,"adamsstreetpartners.com,a16z.com,oakhcft.com,yosemite.co"
"27d80f5d-790d-484b-897e-0a63f04049c7","Bunkerhill Health","bunkerhillhealth.com","Series B1","Developer of an artificial intelligence platform designed to automate clinical and operational processes within healthcare systems. The company offers AI agents that manage workflows and execute end-to-end tasks across care delivery and operations, enabling healthcare providers to improve efficiency and streamline processes.","Khosla Ventures","Khosla Ventures","Khosla Ventures,Sequoia Capital",,"Qualified","2026-06-09T20:11:58Z","Watchlist","ID8 Investments","25000000","130000000","2026-03-16","Alex Morgan,Alfred Lin",,"khoslaventures.com,sequoiacap.com"
"180c86a3-d11f-4a23-9aab-771b8f868b76","Spade Data","spade.com","Series B","Developer of card transaction infrastructure designed to create applications, mission-critical systems, and access rich data without investing in data cleaning. The company's application programming interface provides granular merchant, category, and location details for card transactions in real-time, data network to link to a real merchant identity and provides granular merchant, category, and geolocation information, enabling card issuers, anti-fraud providers, and fintech clients, to use this data to increase authorization rates, prevent fraud, and build more innovative features.","Oak HC/FT","National Bank,Oak HC/FT","Andreessen Horowitz,Flourish Ventures,Gradient Ventures,National Bank,Oak HC/FT,Y Combinator","No access","Qualified","2026-06-09T20:11:59Z","Watchlist","ID8 Investments","40000000","172000000","2026-03-10","Michelle Volz",,"a16z.com,flourishventures.com,gradient.com,nbc.ca,oakhcft.com,ycombinator.com"
"3214a8d7-67a7-457b-aa1f-fccaec6200c1","Slide","slide.tech","Series B","Developer of backup and disaster recovery platform and appliances designed to protect and restore business data for managed service providers. The company's platform provides a cloud-based console for centralized backup management, block-level imaging, backup verification, file restores, virtualization, image exports, and cloud replication, enabling managed service providers to administer data protection at scale, reduce recovery time, improve reliability, and lower operational overheads through streamlined operations and modern architecture","General Catalyst","General Catalyst,Vine Ventures","Base10,Connecticut Innovations,General Catalyst,Glynn 100,Outsiders Fund,Top Down Ventures,Vine Ventures",,"Qualified","2026-06-09T20:11:59Z","Watchlist","ID8 Investments","70000000","518000000","2026-03-10",,,"base10.vc,ctinnovations.com,futurepresent.vc,generalcatalyst.com,glynncapital.com,outsidersfund.com,topdown.com,vineventures.com"
"90ae939e-8810-4ba1-9652-ebd02c09ca6c","Nexthop AI","nexthop.ai","Series B","Developer of artificial intelligence infrastructure designed for large-scale cloud operators. The company builds networking and infrastructure that improves power efficiency, reduces operational costs, and accelerates the deployment of AI workloads, enabling hyperscale data centers and cloud providers to scale AI systems while lowering the cost per token and improving reliability.","Andreessen Horowitz,Lightspeed Venture Partners","Altimeter,Andreessen Horowitz,Craft Ventures","Altimeter,Andreessen Horowitz,Battery Ventures,Craft Ventures,Emergent Ventures,Kleiner Perkins,Lightspeed Venture Partners,WestBridge Capital",,"Qualified","2026-06-09T20:11:59Z","Watchlist","ID8 Investments","500000000","4200000000","2026-03-10","Michelle Volz,Bil Harmer",,"altimeter.com,a16z.com,battery.com,craftventures.com,emergent.vc,kleinerperkins.com,lsvp.com,westbridgecap.com"
